country/region,year,month,avg_confirmed,avg_recovered,avg_deaths,benua,jenis_seasons,season
Austria,2020,10,65781.80645161291,49087.096774193546,905.2258064516129,Europe,Four Seasons,Autumn
Austria,2020,11,201622.06666666668,134750.53333333333,1969.2,Europe,Four Seasons,Autumn
Austria,2020,12,327325.29032258067,287632.48387096776,4829.193548387097,Europe,Four Seasons,Winter
Austria,2021,1,390399.22580645164,365447.77419354836,7016.032258064516,Europe,Four Seasons,Winter
Austria,2021,2,435399.25,411909.60714285716,8213.07142857143,Europe,Four Seasons,Winter
Austria,2021,3,500600.87096774194,463228.70967741933,8942.193548387097,Europe,Four Seasons,Spring
Austria,2021,4,586463.8666666667,546827.2333333333,9809.5,Europe,Four Seasons,Spring
Austria,2021,5,635508.5806451613,612609.1612903225,10455.064516129032,Europe,Four Seasons,Spring
Austria,2021,6,648533.8,634307.7,10666.033333333333,Europe,Four Seasons,Summer
Austria,2021,7,653622.6129032258,639739.3548387097,10725.258064516129,Europe,Four Seasons,Summer
Austria,2021,8,671252.7419354839,83080.87096774194,10758.09677419355,Europe,Four Seasons,Summer
Austria,2021,9,716398.8333333334,0.0,10876.733333333334,Europe,Four Seasons,Autumn
Austria,2021,10,778398.7741935484,0.0,11169.161290322581,Europe,Four Seasons,Autumn
Austria,2021,11,987484.8,0.0,11835.2,Europe,Four Seasons,Autumn
Austria,2021,12,1235555.3548387096,0.0,13279.741935483871,Europe,Four Seasons,Winter
Austria,2022,1,1487719.0967741935,0.0,13921.58064516129,Europe,Four Seasons,Winter
Austria,2022,2,2305012.5714285714,0.0,14442.357142857143,Europe,Four Seasons,Winter
Austria,2022,3,3279631.7741935486,0.0,15318.0,Europe,Four Seasons,Spring
Austria,2022,4,3960335.625,0.0,16172.375,Europe,Four Seasons,Spring
Azerbaijan,2020,1,0.0,0.0,0.0,Europe,Four Seasons,Winter
Azerbaijan,2020,2,0.0,0.0,0.0,Europe,Four Seasons,Winter
Azerbaijan,2020,3,62.193548387096776,6.806451612903226,1.1935483870967742,Europe,Four Seasons,Spring
Azerbaijan,2020,4,1178.4333333333334,535.3666666666667,14.3,Europe,Four Seasons,Spring
Azerbaijan,2020,5,3276.1290322580644,2118.7741935483873,39.58064516129032,Europe,Four Seasons,Spring
Azerbaijan,2020,6,10884.966666666667,6014.8,131.3,Europe,Four Seasons,Summer
Azerbaijan,2020,7,25640.129032258064,17432.967741935485,335.7096774193548,Europe,Four Seasons,Summer
Azerbaijan,2020,8,34366.645161290326,31353.967741935485,502.0,Europe,Four Seasons,Summer
Azerbaijan,2020,9,38544.63333333333,36045.1,565.7333333333333,Europe,Four Seasons,Autumn
Azerbaijan,2020,10,45281.709677419356,40087.54838709677,635.3870967741935,Europe,Four Seasons,Autumn
Azerbaijan,2020,11,81143.03333333334,56926.333333333336,1008.3333333333334,Europe,Four Seasons,Autumn
Azerbaijan,2020,12,181582.87096774194,125583.16129032258,2045.0967741935483,Europe,Four Seasons,Winter
Azerbaijan,2021,1,226015.29032258064,211883.4193548387,2965.548387096774,Europe,Four Seasons,Winter
Azerbaijan,2021,2,232225.7142857143,226520.42857142858,3179.714285714286,Europe,Four Seasons,Winter
Azerbaijan,2021,3,243900.83870967742,232066.64516129033,3331.5806451612902,Europe,Four Seasons,Spring
Azerbaijan,2021,4,293869.23333333334,260748.53333333333,4057.3333333333335,Europe,Four Seasons,Spring
Azerbaijan,2021,5,329024.77419354836,312231.1935483871,4762.225806451613,Europe,Four Seasons,Spring
Azerbaijan,2021,6,335222.26666666666,328501.3333333333,4954.133333333333,Europe,Four Seasons,Summer
Azerbaijan,2021,7,338613.6451612903,331280.96774193546,4993.258064516129,Europe,Four Seasons,Summer
Azerbaijan,2021,8,375954.70967741933,43018.74193548387,5227.870967741936,Europe,Four Seasons,Summer
Azerbaijan,2021,9,462060.4,0.0,6154.933333333333,Europe,Four Seasons,Autumn
Azerbaijan,2021,10,503209.3870967742,0.0,6769.193548387097,Europe,Four Seasons,Autumn
Azerbaijan,2021,11,562452.8,0.0,7485.366666666667,Europe,Four Seasons,Autumn
Azerbaijan,2021,12,606358.4516129033,0.0,8141.709677419355,Europe,Four Seasons,Winter
Azerbaijan,2022,1,629414.4516129033,0.0,8531.129032258064,Europe,Four Seasons,Winter
Azerbaijan,2022,2,740959.4642857143,0.0,9088.892857142857,Europe,Four Seasons,Winter
Azerbaijan,2022,3,790530.8064516129,0.0,9606.516129032258,Europe,Four Seasons,Spring
Azerbaijan,2022,4,792188.3125,0.0,9701.5,Europe,Four Seasons,Spring
Bahamas,2020,1,0.0,0.0,0.0,North America,Tropical/Subtropical,Dry Season
Bahamas,2020,2,0.0,0.0,0.0,North America,Tropical/Subtropical,Dry Season
Bahamas,2020,3,3.193548387096774,0.25806451612903225,0.0,North America,Tropical/Subtropical,Dry Season
Bahamas,2020,4,52.6,9.366666666666667,7.833333333333333,North America,Tropical/Subtropical,Dry Season
Bahamas,2020,5,94.61290322580645,38.74193548387097,11.0,North America,Tropical/Subtropical,Wet Season
Bahamas,2020,6,103.33333333333333,70.8,11.0,North America,Tropical/Subtropical,Wet Season
Bahamas,2020,7,206.5483870967742,90.2258064516129,11.193548387096774,North America,Tropical/Subtropical,Wet Season
Bahamas,2020,8,1347.741935483871,309.0,25.548387096774192,North America,Tropical/Subtropical,Wet Season
Bahamas,2020,9,3103.4666666666667,1477.9666666666667,70.16666666666667,North America,Tropical/Subtropical,Wet Season
Bahamas,2020,10,5494.806451612903,3242.4193548387098,116.51612903225806,North America,Tropical/Subtropical,Wet Season
Bahamas,2020,11,7190.6,5290.133333333333,157.36666666666667,North America,Tropical/Subtropical,Dry Season
Bahamas,2020,12,7695.225806451613,6084.129032258064,165.32258064516128,North America,Tropical/Subtropical,Dry Season
Bahamas,2021,1,8037.967741935484,6513.225806451613,174.80645161290323,North America,Tropical/Subtropical,Dry Season
Bahamas,2021,2,8355.0,7015.142857142857,177.75,North America,Tropical/Subtropical,Dry Season
Bahamas,2021,3,8767.612903225807,7646.774193548387,185.03225806451613,North America,Tropical/Subtropical,Dry Season
Bahamas,2021,4,9654.666666666666,9001.166666666666,192.36666666666667,North America,Tropical/Subtropical,Dry Season
Bahamas,2021,5,11138.741935483871,10054.935483870968,218.09677419354838,North America,Tropical/Subtropical,Wet Season
Bahamas,2021,6,12204.0,11180.2,238.36666666666667,North America,Tropical/Subtropical,Wet Season
Bahamas,2021,7,13477.838709677419,12030.290322580646,264.7741935483871,North America,Tropical/Subtropical,Wet Season
Bahamas,2021,8,16505.41935483871,1630.0967741935483,319.03225806451616,North America,Tropical/Subtropical,Wet Season
Bahamas,2021,9,19738.633333333335,0.0,476.06666666666666,North America,Tropical/Subtropical,Wet Season
Bahamas,2021,10,21797.8064516129,0.0,603.6451612903226,North America,Tropical/Subtropical,Wet Season
Bahamas,2021,11,22601.666666666668,0.0,664.2,North America,Tropical/Subtropical,Dry Season
Bahamas,2021,12,23172.58064516129,0.0,707.4193548387096,North America,Tropical/Subtropical,Dry Season
Bahamas,2022,1,29899.83870967742,0.0,724.1612903225806,North America,Tropical/Subtropical,Dry Season
Bahamas,2022,2,32929.92857142857,0.0,761.6428571428571,North America,Tropical/Subtropical,Dry Season
Bahamas,2022,3,33208.354838709674,0.0,778.0645161290323,North America,Tropical/Subtropical,Dry Season
Bahamas,2022,4,33340.125,0.0,788.5625,North America,Tropical/Subtropical,Dry Season
Bahrain,2020,1,0.0,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Bahrain,2020,2,5.758620689655173,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Bahrain,2020,3,250.48387096774192,97.7741935483871,1.3225806451612903,Asia,Tropical/Subtropical,Dry Season
Bahrain,2020,4,1622.5333333333333,765.5,6.333333333333333,Asia,Tropical/Subtropical,Dry Season
Bahrain,2020,5,6790.387096774193,3242.1612903225805,11.258064516129032,Asia,Tropical/Subtropical,Wet Season
Bahrain,2020,6,19178.666666666668,13771.933333333332,48.03333333333333,Asia,Tropical/Subtropical,Wet Season
Bahrain,2020,7,34667.903225806454,30444.322580645163,118.45161290322581,Asia,Tropical/Subtropical,Wet Season
Bahrain,2020,8,46696.54838709677,43415.967741935485,171.32258064516128,Asia,Tropical/Subtropical,Wet Season
Bahrain,2020,9,61874.36666666667,55942.63333333333,216.53333333333333,Asia,Tropical/Subtropical,Wet Season
Bahrain,2020,10,77058.74193548386,72990.90322580645,289.83870967741933,Asia,Tropical/Subtropical,Wet Season
Bahrain,2020,11,84643.76666666666,82423.16666666667,333.9,Asia,Tropical/Subtropical,Dry Season
Bahrain,2020,12,89695.90322580645,87689.16129032258,347.3225806451613,Asia,Tropical/Subtropical,Dry Season
Bahrain,2021,1,97507.58064516129,94186.64516129032,360.80645161290323,Asia,Tropical/Subtropical,Dry Season
Bahrain,2021,2,113035.89285714286,106039.92857142857,405.89285714285717,Asia,Tropical/Subtropical,Dry Season
Bahrain,2021,3,132887.74193548388,125455.2258064516,488.19354838709677,Asia,Tropical/Subtropical,Dry Season
Bahrain,2021,4,161265.63333333333,150143.36666666667,581.6,Asia,Tropical/Subtropical,Dry Season
Bahrain,2021,5,204467.93548387097,185631.51612903227,767.6774193548387,Asia,Tropical/Subtropical,Wet Season
Bahrain,2021,6,258361.26666666666,244303.13333333333,1230.9666666666667,Asia,Tropical/Subtropical,Wet Season
Bahrain,2021,7,267658.96774193546,265046.77419354836,1375.5483870967741,Asia,Tropical/Subtropical,Wet Season
Bahrain,2021,8,270964.9032258064,34460.096774193546,1385.3225806451612,Asia,Tropical/Subtropical,Wet Season
Bahrain,2021,9,273951.13333333336,0.0,1388.2666666666667,Asia,Tropical/Subtropical,Wet Season
Bahrain,2021,10,276032.32258064515,0.0,1391.1935483870968,Asia,Tropical/Subtropical,Wet Season
Bahrain,2021,11,277266.1666666667,0.0,1393.3666666666666,Asia,Tropical/Subtropical,Dry Season
Bahrain,2021,12,278751.5483870968,0.0,1394.0,Asia,Tropical/Subtropical,Dry Season
Bahrain,2022,1,314837.48387096776,0.0,1398.4193548387098,Asia,Tropical/Subtropical,Dry Season
Bahrain,2022,2,462605.03571428574,0.0,1428.75,Asia,Tropical/Subtropical,Dry Season
Bahrain,2022,3,539266.9677419355,0.0,1463.483870967742,Asia,Tropical/Subtropical,Dry Season
Bahrain,2022,4,559143.625,0.0,1472.1875,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2020,1,0.0,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2020,2,0.0,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2020,3,17.612903225806452,4.225806451612903,1.5806451612903225,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2020,4,2342.766666666667,68.63333333333334,71.76666666666667,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2020,5,23590.677419354837,4485.322580645161,346.64516129032256,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2020,6,94555.2,31444.9,1239.8,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2020,7,195156.83870967742,101803.93548387097,2507.0967741935483,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2020,8,276320.8064516129,164572.5483870968,3680.6774193548385,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2020,9,341093.0333333333,244856.1,4797.0,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2020,10,385968.70967741933,300771.48387096776,5616.709677419355,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2020,11,435186.3,351631.3333333333,6247.366666666667,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2020,12,493595.6451612903,424846.3548387097,7139.580645161291,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2021,1,526173.4838709678,470770.77419354836,7875.032258064516,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2021,2,540917.4642857143,487978.21428571426,8281.42857142857,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2021,3,567202.8387096775,516358.8387096774,8632.774193548386,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2021,4,701093.0,605987.2666666667,10199.1,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2021,5,781018.0,718910.1290322581,12132.483870967742,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2021,6,842993.4,774279.6,13373.4,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2021,7,1078532.2258064516,925756.0,17496.290322580644,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2021,8,1411454.7419354839,144136.0,24050.645161290322,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2021,9,1534584.8,0.0,27018.933333333334,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2021,10,1564422.1612903227,0.0,27736.709677419356,Asia,Tropical/Subtropical,Wet Season
Bangladesh,2021,11,1572939.3333333333,0.0,27928.533333333333,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2021,12,1580547.677419355,0.0,28033.870967741936,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2022,1,1649492.1612903227,0.0,28174.483870967742,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2022,2,1902626.7142857143,0.0,28807.0,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2022,3,1949402.4838709678,0.0,29102.83870967742,Asia,Tropical/Subtropical,Dry Season
Bangladesh,2022,4,1951991.9375,0.0,29123.1875,Asia,Tropical/Subtropical,Dry Season
Barbados,2020,1,0.0,0.0,0.0,North America,Tropical/Subtropical,Dry Season
Barbados,2020,2,0.0,0.0,0.0,North America,Tropical/Subtropical,Dry Season
Barbados,2020,3,8.225806451612904,0.0,0.0,North America,Tropical/Subtropical,Dry Season
Barbados,2020,4,69.03333333333333,17.7,4.066666666666666,North America,Tropical/Subtropical,Dry Season
Barbados,2020,5,87.0,62.54838709677419,7.0,North America,Tropical/Subtropical,Wet Season
Barbados,2020,6,95.33333333333333,83.83333333333333,7.0,North America,Tropical/Subtropical,Wet Season
Barbados,2020,7,103.51612903225806,91.61290322580645,7.0,North America,Tropical/Subtropical,Wet Season
Barbados,2020,8,150.1290322580645,119.96774193548387,7.0,North America,Tropical/Subtropical,Wet Season
Barbados,2020,9,183.83333333333334,165.4,7.0,North America,Tropical/Subtropical,Wet Season
Barbados,2020,10,215.8709677419355,196.5483870967742,7.0,North America,Tropical/Subtropical,Wet Season
Barbados,2020,11,252.1,236.0,7.0,North America,Tropical/Subtropical,Dry Season
Barbados,2020,12,313.3225806451613,278.1290322580645,7.0,North America,Tropical/Subtropical,Dry Season
Barbados,2021,1,1043.2903225806451,555.3548387096774,8.32258064516129,North America,Tropical/Subtropical,Dry Season
Barbados,2021,2,2259.964285714286,1700.7142857142858,24.214285714285715,North America,Tropical/Subtropical,Dry Season
Barbados,2021,3,3434.935483870968,3126.2580645161293,38.58064516129032,North America,Tropical/Subtropical,Dry Season
Barbados,2021,4,3756.4333333333334,3642.1,43.7,North America,Tropical/Subtropical,Dry Season
Barbados,2021,5,3960.3225806451615,3887.032258064516,46.0,North America,Tropical/Subtropical,Wet Season
Barbados,2021,6,4043.9,3966.766666666667,47.0,North America,Tropical/Subtropical,Wet Season
Barbados,2021,7,4231.032258064516,4081.8387096774195,47.74193548387097,North America,Tropical/Subtropical,Wet Season
Barbados,2021,8,4601.193548387097,547.8064516129032,48.12903225806452,North America,Tropical/Subtropical,Wet Season
Barbados,2021,9,6373.2,0.0,57.166666666666664,North America,Tropical/Subtropical,Wet Season
Barbados,2021,10,12864.258064516129,0.0,113.03225806451613,North America,Tropical/Subtropical,Wet Season
Barbados,2021,11,22221.133333333335,0.0,196.3,North America,Tropical/Subtropical,Dry Season
Barbados,2021,12,26980.645161290322,0.0,251.0,North America,Tropical/Subtropical,Dry Season
Barbados,2022,1,35787.8064516129,0.0,270.19354838709677,North America,Tropical/Subtropical,Dry Season
Barbados,2022,2,51426.71428571428,0.0,299.35714285714283,North America,Tropical/Subtropical,Dry Season
Barbados,2022,3,57291.93548387097,0.0,326.5806451612903,North America,Tropical/Subtropical,Dry Season
Barbados,2022,4,61761.3125,0.0,377.8125,North America,Tropical/Subtropical,Dry Season
Belarus,2020,1,0.0,0.0,0.0,Europe,Four Seasons,Winter
Belarus,2020,2,0.06896551724137931,0.0,0.0,Europe,Four Seasons,Winter
Belarus,2020,3,47.25806451612903,10.96774193548387,0.03225806451612903,Europe,Four Seasons,Spring
Belarus,2020,4,5018.466666666666,616.6,39.03333333333333,Europe,Four Seasons,Spring
Belarus,2020,5,28673.935483870966,9741.967741935483,160.83870967741936,Europe,Four Seasons,Spring
Belarus,2020,6,54229.26666666667,31838.233333333334,316.1,Europe,Four Seasons,Summer
Belarus,2020,7,65462.096774193546,56201.903225806454,482.35483870967744,Europe,Four Seasons,Summer
Belarus,2020,8,69667.29032258065,66735.64516129032,615.483870967742,Europe,Four Seasons,Summer
Belarus,2020,9,74876.83333333333,72771.26666666666,759.8666666666667,Europe,Four Seasons,Autumn
Belarus,2020,10,87160.74193548386,79507.58064516129,915.483870967742,Europe,Four Seasons,Autumn
Belarus,2020,11,116034.3,97911.43333333333,1057.8666666666666,Europe,Four Seasons,Autumn
Belarus,2020,12,165962.5483870968,143936.7741935484,1291.032258064516,Europe,Four Seasons,Winter
Belarus,2021,1,222839.38709677418,206588.64516129033,1573.5483870967741,Europe,Four Seasons,Winter
Belarus,2021,2,268597.0,257621.85714285713,1852.1785714285713,Europe,Four Seasons,Winter
Belarus,2021,3,304894.03225806454,295564.6129032258,2114.3225806451615,Europe,Four Seasons,Spring
Belarus,2021,4,340983.9666666667,331383.4,2398.5,Europe,Four Seasons,Spring
Belarus,2021,5,376899.70967741933,367373.87096774194,2701.4193548387098,Europe,Four Seasons,Spring
Belarus,2021,6,406877.26666666666,399416.76666666666,3001.3333333333335,Europe,Four Seasons,Summer
Belarus,2021,7,432156.1935483871,425656.3548387097,3304.967741935484,Europe,Four Seasons,Summer
Belarus,2021,8,462874.8387096774,57068.6129032258,3617.2580645161293,Europe,Four Seasons,Summer
Belarus,2021,9,510070.2,0.0,3961.9333333333334,Europe,Four Seasons,Autumn
Belarus,2021,10,569986.3225806452,0.0,4387.612903225807,Europe,Four Seasons,Autumn
Belarus,2021,11,629547.9666666667,0.0,4867.866666666667,Europe,Four Seasons,Autumn
Belarus,2021,12,679252.5483870967,0.0,5337.645161290323,Europe,Four Seasons,Winter
Belarus,2022,1,717901.2580645161,0.0,5822.032258064516,Europe,Four Seasons,Winter
Belarus,2022,2,837655.2142857143,0.0,6275.357142857143,Europe,Four Seasons,Winter
Belarus,2022,3,944201.0,0.0,6674.5161290322585,Europe,Four Seasons,Spring
Belarus,2022,4,968772.25,0.0,6867.4375,Europe,Four Seasons,Spring
Belgium,2020,1,0.0,0.0,0.0,Europe,Four Seasons,Winter
Belgium,2020,2,0.896551724137931,0.4482758620689655,0.0,Europe,Four Seasons,Winter
Belgium,2020,3,2871.2580645161293,292.0967741935484,101.45161290322581,Europe,Four Seasons,Spring
Belgium,2020,4,33120.433333333334,7231.533333333334,4422.133333333333,Europe,Four Seasons,Spring
Belgium,2020,5,54463.77419354839,14186.612903225807,8838.548387096775,Europe,Four Seasons,Spring
Belgium,2020,6,60056.86666666667,16547.833333333332,9651.433333333332,Europe,Four Seasons,Summer
Belgium,2020,7,63843.1935483871,17267.225806451614,9796.193548387097,Europe,Four Seasons,Summer
Belgium,2020,8,77734.80645161291,18001.870967741936,9910.709677419354,Europe,Four Seasons,Summer
Belgium,2020,9,98527.16666666667,18859.3,9938.1,Europe,Four Seasons,Autumn
Belgium,2020,10,227768.70967741936,21406.58064516129,10486.09677419355,Europe,Four Seasons,Autumn
Belgium,2020,11,526915.2,10428.366666666667,14421.566666666668,Europe,Four Seasons,Autumn
Belgium,2020,12,614396.2258064516,0.0,18228.451612903227,Europe,Four Seasons,Winter
Belgium,2021,1,676889.0,0.0,20375.967741935485,Europe,Four Seasons,Winter
