country/region,year,month,total_confirmed,total_recovered,total_deaths,benua
Kosovo,2020,10,524640,451704.0,20183,Europe
Kosovo,2020,11,883320,561442.0,25086,Europe
Kosovo,2020,12,1447730,1054657.0,37321,Europe
Kosovo,2021,1,1720254,1483868.0,43681,Europe
Kosovo,2021,2,1801727,1565422.0,43286,Europe
Kosovo,2021,3,2424115,2038010.0,53360,Europe
Kosovo,2021,4,2957297,2529906.0,60903,Europe
Kosovo,2021,5,3286644,3049436.0,68686,Europe
Kosovo,2021,6,3215824,3134826.0,67633,Europe
Kosovo,2021,7,3345871,3270675.0,70284,Europe
Kosovo,2021,8,3770770,422680.0,71935,Europe
Kosovo,2021,9,4699481,0.0,84247,Europe
Kosovo,2021,10,4975007,0.0,92090,Europe
Kosovo,2021,11,4828539,0.0,89406,Europe
Kosovo,2021,12,4998578,0.0,92614,Europe
Kosovo,2022,1,5385316,0.0,92904,Europe
Kosovo,2022,2,6201808,0.0,86098,Europe
Kosovo,2022,3,7035806,0.0,96881,Europe
Kosovo,2022,4,3642935,0.0,50196,Europe
Kuwait,2020,1,0,0.0,0,Asia
Kuwait,2020,2,171,0.0,0,Asia
Kuwait,2020,3,4154,639.0,0,Asia
Kuwait,2020,4,51368,11774.0,234,Asia
Kuwait,2020,5,445816,143650.0,3288,Asia
Kuwait,2020,6,1106772,800378.0,8890,Asia
Kuwait,2020,7,1776417,1476316.0,12450,Asia
Kuwait,2020,8,2362626,2105277.0,15391,Asia
Kuwait,2020,9,2885759,2609564.0,17095,Asia
Kuwait,2020,10,3569876,3308981.0,21447,Asia
Kuwait,2020,11,4082135,3832078.0,25156,Asia
Kuwait,2020,12,4554849,4422585.0,28275,Asia
Kuwait,2021,1,4881830,4694189.0,29369,Asia
Kuwait,2021,2,4988724,4686995.0,28292,Asia
Kuwait,2021,3,6584268,6119290.0,36957,Asia
Kuwait,2021,4,7607062,7118201.0,43200,Asia
Kuwait,2021,5,9056466,8591555.0,52241,Asia
Kuwait,2021,6,9975862,9427468.0,55499,Asia
Kuwait,2021,7,11816814,11242268.0,67427,Asia
Kuwait,2021,8,12582193,1548803.0,73997,Asia
Kuwait,2021,9,12328118,0.0,73050,Asia
Kuwait,2021,10,12780113,0.0,76151,Asia
Kuwait,2021,11,12390816,0.0,73895,Asia
Kuwait,2021,12,12842970,0.0,76455,Asia
Kuwait,2022,1,14561596,0.0,76843,Asia
Kuwait,2022,2,16753379,0.0,70588,Asia
Kuwait,2022,3,19402302,0.0,79046,Asia
Kuwait,2022,4,10080428,0.0,40874,Asia
Kyrgyzstan,2020,1,0,0.0,0,Asia
Kyrgyzstan,2020,2,0,0.0,0,Asia
Kyrgyzstan,2020,3,587,6.0,0,Asia
Kyrgyzstan,2020,4,13260,4726.0,154,Asia
Kyrgyzstan,2020,5,36450,25115.0,407,Asia
Kyrgyzstan,2020,6,87845,53899.0,973,Asia
Kyrgyzstan,2020,7,597522,311455.0,18863,Asia
Kyrgyzstan,2020,8,1276140,1045551.0,40932,Asia
Kyrgyzstan,2020,9,1354021,1230317.0,31862,Asia
Kyrgyzstan,2020,10,1605533,1416498.0,34164,Asia
Kyrgyzstan,2020,11,1994975,1727779.0,36229,Asia
Kyrgyzstan,2020,12,2411196,2200467.0,40881,Asia
Kyrgyzstan,2021,1,2571550,2441732.0,42888,Asia
Kyrgyzstan,2021,2,2393821,2302659.0,40367,Asia
Kyrgyzstan,2021,3,2701863,2603861.0,45987,Asia
Kyrgyzstan,2021,4,2744413,2600923.0,46321,Asia
Kyrgyzstan,2021,5,3111239,2905522.0,52859,Asia
Kyrgyzstan,2021,6,3384472,3114276.0,57170,Asia
Kyrgyzstan,2021,7,4519651,3867320.0,66891,Asia
Kyrgyzstan,2021,8,5315306,593461.0,75767,Asia
Kyrgyzstan,2021,9,5321283,0.0,77299,Asia
Kyrgyzstan,2021,10,5574764,0.0,81657,Asia
Kyrgyzstan,2021,11,5472567,0.0,81263,Asia
Kyrgyzstan,2021,12,5706439,0.0,86084,Asia
Kyrgyzstan,2022,1,5909220,0.0,87867,Asia
Kyrgyzstan,2022,2,5597853,0.0,81961,Asia
Kyrgyzstan,2022,3,6223442,0.0,92219,Asia
Kyrgyzstan,2022,4,3215495,0.0,47853,Asia
Laos,2020,1,0,0.0,0,Asia
Laos,2020,2,0,0.0,0,Asia
Laos,2020,3,50,0.0,0,Asia
Laos,2020,4,503,69.0,0,Asia
Laos,2020,5,589,400.0,0,Asia
Laos,2020,6,570,558.0,0,Asia
Laos,2020,7,597,589.0,0,Asia
Laos,2020,8,656,607.0,0,Asia
Laos,2020,9,680,647.0,0,Asia
Laos,2020,10,724,682.0,0,Asia
Laos,2020,11,846,695.0,0,Asia
Laos,2020,12,1259,1037.0,0,Asia
Laos,2021,1,1292,1258.0,0,Asia
Laos,2021,2,1258,1155.0,0,Asia
Laos,2021,3,1485,1347.0,0,Asia
Laos,2021,4,4930,1446.0,0,Asia
Laos,2021,5,47255,19903.0,45,Asia
Laos,2021,6,60701,55719.0,90,Asia
Laos,2021,7,110312,68417.0,129,Asia
Laos,2021,8,331422,13406.0,295,Asia
Laos,2021,9,559637,0.0,478,Asia
Laos,2021,10,982733,0.0,1222,Asia
Laos,2021,11,1693579,0.0,3344,Asia
Laos,2021,12,2907843,0.0,8207,Asia
Laos,2022,1,3844859,0.0,14823,Asia
Laos,2022,2,3896817,0.0,16611,Asia
Laos,2022,3,4744363,0.0,19945,Asia
Laos,2022,4,3069598,0.0,11080,Asia
Latvia,2020,1,0,0.0,0,Europe
Latvia,2020,2,0,0.0,0,Europe
Latvia,2020,3,3277,22.0,0,Europe
Latvia,2020,4,20149,3062.0,185,Europe
Latvia,2020,5,30402,18441.0,613,Europe
Latvia,2020,6,32971,25584.0,835,Europe
Latvia,2020,7,36487,31747.0,950,Europe
Latvia,2020,8,40754,33928.0,1011,Europe
Latvia,2020,9,45572,37230.0,1063,Europe
Latvia,2020,10,106264,41548.0,1459,Europe
Latvia,2020,11,326976,46544.0,3952,Europe
Latvia,2020,12,875710,440238.0,12220,Europe
Latvia,2021,1,1678918,1269265.0,29302,Europe
Latvia,2021,2,2151827,1823410.0,40498,Europe
Latvia,2021,3,2937772,2635385.0,55047,Europe
Latvia,2021,4,3303437,3016638.0,60787,Europe
Latvia,2021,5,3941911,3627245.0,70175,Europe
Latvia,2021,6,4081207,3925454.0,73814,Europe
Latvia,2021,7,4281523,4182262.0,78784,Europe
Latvia,2021,8,4353331,542603.0,79501,Europe
Latvia,2021,9,4478626,0.0,79002,Europe
Latvia,2021,10,5739036,0.0,90450,Europe
Latvia,2021,11,7202688,0.0,113243,Europe
Latvia,2021,12,8213909,0.0,136581,Europe
Latvia,2022,1,9786896,0.0,146539,Europe
Latvia,2022,2,14875123,0.0,141431,Europe
Latvia,2022,3,23165890,0.0,169261,Europe
Latvia,2022,4,12916083,0.0,90782,Europe
Lebanon,2020,1,0,0.0,0,Asia
Lebanon,2020,2,15,0.0,0,Asia
Lebanon,2020,3,5177,257.0,110,Asia
Lebanon,2020,4,18944,2831.0,616,Asia
Lebanon,2020,5,29199,12119.0,799,Asia
Lebanon,2020,6,44582,27907.0,934,Asia
Lebanon,2020,7,85807,46371.0,1288,Asia
Lebanon,2020,8,302900,90358.0,3232,Asia
Lebanon,2020,9,807478,306924.0,7897,Asia
Lebanon,2020,10,1859410,861643.0,15603,Asia
Lebanon,2020,11,3175672,1792725.0,24721,Asia
Lebanon,2020,12,4730285,3259949.0,38478,Asia
Lebanon,2021,1,7586618,4724542.0,61672,Asia
Lebanon,2021,2,9501209,6673092.0,111944,Asia
Lebanon,2021,3,13134891,10301214.0,170411,Asia
Lebanon,2021,4,15091550,12538839.0,204486,Asia
Lebanon,2021,5,16592936,15366903.0,234718,Asia
Lebanon,2021,6,16284890,15820179.0,234036,Asia
Lebanon,2021,7,17078600,16584868.0,244302,Asia
Lebanon,2021,8,18075800,2149868.0,247426,Asia
Lebanon,2021,9,18453859,0.0,246109,Asia
Lebanon,2021,10,19631449,0.0,260929,Asia
Lebanon,2021,11,19638154,0.0,258185,Asia
Lebanon,2021,12,21596029,0.0,276181,Asia
Lebanon,2022,1,25440274,0.0,290797,Asia
Lebanon,2022,2,28421970,0.0,276244,Asia
Lebanon,2022,3,33627309,0.0,316731,Asia
Lebanon,2022,4,17507400,0.0,165362,Asia
Lesotho,2020,1,0,0.0,0,Africa
Lesotho,2020,2,0,0.0,0,Africa
Lesotho,2020,3,0,0.0,0,Africa
Lesotho,2020,4,0,0.0,0,Africa
Lesotho,2020,5,29,4.0,0,Africa
Lesotho,2020,6,272,68.0,0,Africa
Lesotho,2020,7,8782,1803.0,149,Africa
Lesotho,2020,8,27809,9930.0,814,Africa
Lesotho,2020,9,39807,19730.0,987,Africa
Lesotho,2020,10,56894,29491.0,1294,Africa
Lesotho,2020,11,61138,34151.0,1320,Africa
Lesotho,2020,12,76083,42787.0,1451,Africa
Lesotho,2021,1,194193,56970.0,3184,Africa
Lesotho,2021,2,278256,85868.0,6692,Africa
Lesotho,2021,3,327749,125799.0,9591,Africa
Lesotho,2021,4,321443,158694.0,9462,Africa
Lesotho,2021,5,334408,198492.0,9962,Africa
Lesotho,2021,6,330065,193264.0,9817,Africa
Lesotho,2021,7,379164,204192.0,10686,Africa
Lesotho,2021,8,437008,26656.0,12188,Africa
Lesotho,2021,9,431850,0.0,12090,Africa
Lesotho,2021,10,666706,0.0,20240,Africa
Lesotho,2021,11,651203,0.0,19813,Africa
Lesotho,2021,12,760943,0.0,20592,Africa
Lesotho,2022,1,972553,0.0,21233,Africa
Lesotho,2022,2,907721,0.0,19472,Africa
Lesotho,2022,3,1016104,0.0,21605,Africa
Lesotho,2022,4,526908,0.0,11152,Africa
Liberia,2020,1,0,0.0,0,Africa
Liberia,2020,2,0,0.0,0,Africa
Liberia,2020,3,56,0.0,0,Africa
Liberia,2020,4,1941,353.0,190,Africa
Liberia,2020,5,6757,3320.0,676,Africa
Liberia,2020,6,14879,6947.0,953,Africa
Liberia,2020,7,31614,15445.0,1757,Africa
Liberia,2020,8,38938,23936.0,2491,Africa
Liberia,2020,9,39659,36085.0,2460,Africa
Liberia,2020,10,42683,39012.0,2542,Africa
Liberia,2020,11,45038,39579.0,2465,Africa
Liberia,2020,12,53646,42836.0,2573,Africa
Liberia,2021,1,57833,49898.0,2592,Africa
Liberia,2021,2,55247,50626.0,2363,Africa
Liberia,2021,3,63054,58770.0,2635,Africa
Liberia,2021,4,62229,57403.0,2550,Africa
Liberia,2021,5,66118,61689.0,2641,Africa
Liberia,2021,6,82630,63936.0,2908,Africa
Liberia,2021,7,158894,81179.0,4417,Africa
Liberia,2021,8,170446,10860.0,7057,Africa
Liberia,2021,9,173421,0.0,7887,Africa
Liberia,2021,10,179956,0.0,8877,Africa
Liberia,2021,11,174541,0.0,8610,Africa
Liberia,2021,12,183635,0.0,8897,Africa
Liberia,2022,1,217137,0.0,8921,Africa
Liberia,2022,2,205537,0.0,8124,Africa
Liberia,2022,3,229185,0.0,9114,Africa
Liberia,2022,4,118412,0.0,4704,Africa
Libya,2020,1,0,0.0,0,Africa
Libya,2020,2,0,0.0,0,Africa
Libya,2020,3,33,1.0,0,Africa
Libya,2020,4,1180,300.0,38,Africa
Libya,2020,5,2340,991.0,102,Africa
Libya,2020,6,14275,2820.0,316,Africa
Libya,2020,7,57791,12484.0,1446,Africa
Libya,2020,8,257246,28918.0,4835,Africa
Libya,2020,9,739939,319397.0,11739,Africa
Libya,2020,10,1475402,826332.0,21710,Africa
Libya,2020,11,2198676,1342095.0,30616,Africa
Libya,2020,12,2861262,1943891.0,41136,Africa
Libya,2021,1,3375585,2655081.0,51651,Africa
Libya,2021,2,3560392,3093658.0,57012,Africa
Libya,2021,3,4553941,4157481.0,75155,Africa
Libya,2021,4,5099709,4669289.0,86003,Africa
Libya,2021,5,5631248,5210125.0,95699,Africa
Libya,2021,6,5691014,5258132.0,94932,Africa
Libya,2021,7,6737243,5683892.0,102235,Africa
Libya,2021,8,8785095,775184.0,121320,Africa
Libya,2021,9,9807705,0.0,134030,Africa
Libya,2021,10,10831491,0.0,151188,Africa
Libya,2021,11,10961163,0.0,159205,Africa
Libya,2021,12,11795326,0.0,173001,Africa
Libya,2022,1,12444249,0.0,181551,Africa
Libya,2022,2,13177484,0.0,172007,Africa
Libya,2022,3,15496621,0.0,196914,Africa
Libya,2022,4,8028549,0.0,102780,Africa
Liechtenstein,2020,1,0,0.0,0,Europe
Liechtenstein,2020,2,0,0.0,0,Europe
Liechtenstein,2020,3,784,204.0,0,Europe
Liechtenstein,2020,4,2419,2133.0,27,Europe
Liechtenstein,2020,5,2573,2506.0,31,Europe
Liechtenstein,2020,6,2485,2430.0,30,Europe
Liechtenstein,2020,7,2665,2540.0,31,Europe
Liechtenstein,2020,8,2983,2748.0,31,Europe
Liechtenstein,2020,9,3377,3156.0,30,Europe
Liechtenstein,2020,10,8047,4896.0,34,Europe
Liechtenstein,2020,11,30038,21847.0,243,Europe
Liechtenstein,2020,12,53413,43770.0,815,Europe
Liechtenstein,2021,1,75639,67911.0,1558,Europe
Liechtenstein,2021,2,73120,68724.0,1521,Europe
Liechtenstein,2021,3,83563,78237.0,1732,Europe
Liechtenstein,2021,4,86406,79886.0,1680,Europe
Liechtenstein,2021,5,95258,89423.0,1765,Europe
Liechtenstein,2021,6,93548,88479.0,1731,Europe
Liechtenstein,2021,7,97977,92533.0,1798,Europe
Liechtenstein,2021,8,101819,12041.0,1798,Europe
Liechtenstein,2021,9,105086,0.0,1740,Europe
Liechtenstein,2021,10,111531,0.0,1844,Europe
Liechtenstein,2021,11,121093,0.0,1830,Europe
Liechtenstein,2021,12,170897,0.0,2065,Europe
Liechtenstein,2022,1,227902,0.0,2231,Europe
Liechtenstein,2022,2,297385,0.0,2100,Europe
Liechtenstein,2022,3,449690,0.0,2499,Europe
Liechtenstein,2022,4,266942,0.0,1344,Europe
Lithuania,2020,1,0,0.0,0,Europe
Lithuania,2020,2,1,0.0,0,Europe
Lithuania,2020,3,3022,5.0,26,Europe
Lithuania,2020,4,30598,3894.0,574,Europe
Lithuania,2020,5,47420,32269.0,1304,Europe
Lithuania,2020,6,52692,42704.0,1763,Europe
Lithuania,2020,7,59304,49791.0,1935,Europe
Lithuania,2020,8,75618,55004.0,2025,Europe
Lithuania,2020,9,107305,72070.0,2141,Europe
Lithuania,2020,10,244755,120098.0,3179,Europe
Lithuania,2020,11,1090304,416424.0,10090,Europe
Lithuania,2020,12,3142080,1849291.0,36222,Europe
Lithuania,2021,1,5173306,4165714.0,73890,Europe
Lithuania,2021,2,5336974,4869789.0,85668,Europe
Lithuania,2021,3,6413345,5955315.0,106016,Europe
Lithuania,2021,4,6935557,6299755.0,112205,Europe
Lithuania,2021,5,8176274,7431466.0,127296,Europe
Lithuania,2021,6,8327491,7903887.0,130286,Europe
Lithuania,2021,7,8678716,8318528.0,136462,Europe
Lithuania,2021,8,9005655,1078186.0,138431,Europe
Lithuania,2021,9,9396174,0.0,142610,Europe
Lithuania,2021,10,11399029,0.0,167792,Europe
Lithuania,2021,11,13310642,0.0,190587,Europe
Lithuania,2021,12,15397038,0.0,219127,Europe
Lithuania,2022,1,17955857,0.0,237031,Europe
Lithuania,2022,2,22812818,0.0,228234,Europe
Lithuania,2022,3,30137577,0.0,268621,Europe
Lithuania,2022,4,16620581,0.0,143253,Europe
Luxembourg,2020,1,0,0.0,0,Europe
Luxembourg,2020,2,1,0.0,0,Europe
Luxembourg,2020,3,17209,270.0,162,Europe
Luxembourg,2020,4,99317,33583.0,1943,Europe
Luxembourg,2020,5,121711,112731.0,3228,Europe
Luxembourg,2020,6,122950,117846.0,3300,Europe
Luxembourg,2020,7,166386,135267.0,3446,Europe
Luxembourg,2020,8,225779,194035.0,3780,Europe
Luxembourg,2020,9,225144,197001.0,3720,Europe
Luxembourg,2020,10,351609,257719.0,4203,Europe
Luxembourg,2020,11,800948,515737.0,6941,Europe
Luxembourg,2020,12,1297802,1045714.0,12816,Europe
Luxembourg,2021,1,1506358,1404785.0,16872,Europe
Luxembourg,2021,2,1482434,1390986.0,17094,Europe
Luxembourg,2021,3,1807017,1689447.0,21542,Europe
Luxembourg,2021,4,1934308,1813346.0,23280,Europe
Luxembourg,2021,5,2135012,2051521.0,25003,Europe
Luxembourg,2021,6,2112721,2073067.0,24539,Europe
Luxembourg,2021,7,2249994,2184487.0,25418,Europe
Luxembourg,2021,8,2317984,288601.0,25649,Europe
Luxembourg,2021,9,2310622,0.0,25003,Europe
Luxembourg,2021,10,2475951,0.0,26010,Europe
Luxembourg,2021,11,2554104,0.0,25731,Europe
Luxembourg,2021,12,2965040,0.0,27793,Europe
Luxembourg,2022,1,3958420,0.0,28963,Europe
Luxembourg,2022,2,4870139,0.0,27277,Europe
Luxembourg,2022,3,6119755,0.0,31332,Europe
Luxembourg,2022,4,3571305,0.0,16727,Europe
Madagascar,2020,1,0,0.0,0,Africa
Madagascar,2020,2,0,0.0,0,Africa
Madagascar,2020,3,271,0.0,0,Africa
Madagascar,2020,4,3143,1016.0,0,Africa
Madagascar,2020,5,10795,3762.0,39,Africa
Madagascar,2020,6,42217,14793.0,356,Africa
Madagascar,2020,7,192907,108851.0,1707,Africa
Madagascar,2020,8,420613,369219.0,4977,Africa
Madagascar,2020,9,473830,435115.0,6432,Africa
Madagascar,2020,10,519886,497507.0,7379,Africa
Madagascar,2020,11,517577,496532.0,7460,Africa
Madagascar,2020,12,544372,527222.0,7994,Africa
Madagascar,2021,1,564230,544729.0,8371,Africa
Madagascar,2021,2,545744,525493.0,8101,Africa
Madagascar,2021,3,671004,634212.0,10426,Africa
Madagascar,2021,4,920949,767345.0,15973,Africa
Madagascar,2021,5,1234386,1157085.0,23481,Africa
Madagascar,2021,6,1257988,1213970.0,26571,Africa
Madagascar,2021,7,1316791,1267686.0,28914,Africa
Madagascar,2021,8,1326646,164665.0,29473,Africa
Madagascar,2021,9,1286768,0.0,28728,Africa
Madagascar,2021,10,1348560,0.0,29768,Africa
Madagascar,2021,11,1313510,0.0,28943,Africa
Madagascar,2021,12,1447410,0.0,30726,Africa
Madagascar,2022,1,1708273,0.0,35734,Africa
Madagascar,2022,2,1742230,0.0,37138,Africa
Madagascar,2022,3,1979813,0.0,42678,Africa
Madagascar,2022,4,1025032,0.0,22218,Africa
Malawi,2020,1,0,0.0,0,Africa
Malawi,2020,2,0,0.0,0,Africa
Malawi,2020,3,0,0.0,0,Africa
Malawi,2020,4,528,56.0,53,Africa
Malawi,2020,5,2747,748.0,101,Africa
Malawi,2020,6,19374,3835.0,223,Africa
Malawi,2020,7,82400,29213.0,1690,Africa
Malawi,2020,8,154885,81748.0,4808,Africa
Malawi,2020,9,170733,115884.0,5325,Africa
Malawi,2020,10,181240,150105.0,5622,Africa
Malawi,2020,11,179342,161914.0,5542,Africa
Malawi,2020,12,191330,173191.0,5786,Africa
Malawi,2021,1,415229,196701.0,11034,Africa
Malawi,2021,2,808919,397360.0,25965,Africa
Malawi,2021,3,1020068,806022.0,33679,Africa
Malawi,2021,4,1016210,944567.0,34046,Africa
Malawi,2021,5,1060848,1000994.0,35730,Africa
Malawi,2021,6,1044880,984601.0,35012,Africa
Malawi,2021,7,1332324,1083776.0,41833,Africa
Malawi,2021,8,1789312,155462.0,60763,Africa
Malawi,2021,9,1835665,0.0,67368,Africa
Malawi,2021,10,1912943,0.0,71056,Africa
Malawi,2021,11,1855421,0.0,69088,Africa
Malawi,2021,12,2033747,0.0,71849,Africa
Malawi,2022,1,2529137,0.0,76504,Africa
Malawi,2022,2,2381038,0.0,72596,Africa
Malawi,2022,3,2650996,0.0,81301,Africa
Malawi,2022,4,1371052,0.0,42042,Africa
Malaysia,2020,1,39,0.0,0,Asia
Malaysia,2020,2,540,280.0,0,Asia
Malaysia,2020,3,27637,3711.0,300,Asia
Malaysia,2020,4,145040,76324.0,2434,Asia
Malaysia,2020,5,214779,167424.0,3459,Asia
Malaysia,2020,6,252725,225277.0,3582,Asia
Malaysia,2020,7,271966,264497.0,3797,Asia
Malaysia,2020,8,284350,274668.0,3880,Asia
Malaysia,2020,9,302097,280831.0,3911,Asia
Malaysia,2020,10,621112,423497.0,5898,Asia
Malaysia,2020,11,1451172,1086256.0,9384,Asia
Malaysia,2020,12,2734703,2249795.0,12995,Asia
Malaysia,2021,1,4894111,3802894.0,18717,Asia
Malaysia,2021,2,7379863,6170109.0,27069,Asia
Malaysia,2021,3,10091945,9521963.0,37642,Asia
Malaysia,2021,4,11169973,10556321.0,41057,Asia
Malaysia,2021,5,14842763,13286062.0,61917,Asia
Malaysia,2021,6,20083427,17813871.0,122330,Asia
Malaysia,2021,7,28104044,24254624.0,213797,Asia
Malaysia,2021,8,44330803,3776451.0,395138,Asia
Malaysia,2021,9,60808599,0.0,657687,Asia
Malaysia,2021,10,73657794,0.0,861612,Asia
Malaysia,2021,11,76648435,0.0,891978,Asia
Malaysia,2021,12,83817240,0.0,961174,Asia
Malaysia,2022,1,87128455,0.0,985149,Asia
Malaysia,2022,2,86980566,0.0,902820,Asia
Malaysia,2022,3,120163478,0.0,1054535,Asia
Malaysia,2022,4,68895983,0.0,563921,Asia
Maldives,2020,1,0,0.0,0,Asia
Maldives,2020,2,0,0.0,0,Asia
Maldives,2020,3,289,78.0,0,Asia
Maldives,2020,4,2519,449.0,2,Asia
Maldives,2020,5,32674,3031.0,108,Asia
Maldives,2020,6,62485,41382.0,235,Asia
Maldives,2020,7,90220,71638.0,422,Asia
Maldives,2020,8,182727,110614.0,710,Asia
Maldives,2020,9,278856,222820.0,959,Asia
Maldives,2020,10,343649,310617.0,1105,Asia
Maldives,2020,11,369915,340778.0,1279,Asia
Maldives,2020,12,415623,394250.0,1478,Asia
Maldives,2021,1,451616,420490.0,1533,Asia
Maldives,2021,2,500324,435181.0,1603,Asia
Maldives,2021,3,679662,598247.0,2004,Asia
Maldives,2021,4,792272,694634.0,2068,Asia
Maldives,2021,5,1427554,926934.0,3341,Asia
Maldives,2021,6,2115375,1788816.0,5893,Asia
Maldives,2021,7,2346890,2255264.0,6695,Asia
Maldives,2021,8,2457769,299846.0,6911,Asia
Maldives,2021,9,2495393,0.0,6846,Asia
Maldives,2021,10,2671076,0.0,7349,Asia
Maldives,2021,11,2698123,0.0,7403,Asia
Maldives,2021,12,2902606,0.0,7995,Asia
Maldives,2022,1,3388510,0.0,8277,Asia
Maldives,2022,2,4449649,0.0,8068,Asia
Maldives,2022,3,5400669,0.0,9211,Asia
Maldives,2022,4,2844575,0.0,4768,Asia
Mali,2020,1,0,0.0,0,Africa
Mali,2020,2,0,0.0,0,Africa
Mali,2020,3,106,0.0,5,Africa
Mali,2020,4,5898,1424.0,382,Africa
Mali,2020,5,26486,14042.0,1544,Africa
Mali,2020,6,53905,33394.0,3041,Africa
Mali,2020,7,75197,54141.0,3753,Africa
Mali,2020,8,81775,62085.0,3875,Africa
Mali,2020,9,88671,69492.0,3846,Africa
Mali,2020,10,104007,79823.0,4104,Africa
Mali,2020,11,120596,88551.0,4254,Africa
Mali,2020,12,183402,116819.0,6461,Africa
Mali,2021,1,239845,169230.0,9506,Africa
Mali,2021,2,230661,173196.0,9577,Africa
Mali,2021,3,282009,203688.0,11345,Africa
Mali,2021,4,370821,224276.0,12899,Africa
Mali,2021,5,438703,285891.0,15702,Africa
Mali,2021,6,430658,298568.0,15667,Africa
Mali,2021,7,449503,362694.0,16396,Africa
Mali,2021,8,456116,55828.0,16597,Africa
Mali,2021,9,451096,0.0,16325,Africa
Mali,2021,10,484350,0.0,17232,Africa
Mali,2021,11,502106,0.0,17612,Africa
Mali,2021,12,590016,0.0,19719,Africa
Mali,2022,1,843565,0.0,21381,Africa
Mali,2022,2,847700,0.0,20093,Africa
Mali,2022,3,943441,0.0,22504,Africa
Mali,2022,4,488857,0.0,11658,Africa
Malta,2020,1,0,0.0,0,Europe
Malta,2020,2,0,0.0,0,Europe
Malta,2020,3,1707,35.0,0,Europe
Malta,2020,4,11099,3331.0,71,Europe
Malta,2020,5,16920,13966.0,181,Europe
Malta,2020,6,19477,18142.0,270,Europe
Malta,2020,7,21346,20446.0,279,Europe
Malta,2020,8,41914,26258.0,294,Europe
Malta,2020,9,74643,58537.0,590,Europe
Malta,2020,10,137553,99499.0,1426,Europe
Malta,2020,11,242409,177896.0,2914,Europe
Malta,2020,12,352991,294553.0,5572,Europe
Malta,2021,1,476588,394624.0,7450,Europe
Malta,2021,2,559054,481564.0,8202,Europe
Malta,2021,3,823697,730958.0,11033,Europe
Malta,2021,4,893451,865240.0,12166,Europe
Malta,2021,5,944429,926522.0,12933,Europe
Malta,2021,6,917530,903458.0,12583,Europe
Malta,2021,7,997617,942440.0,13036,Europe
Malta,2021,8,1095777,128437.0,13380,Europe
Malta,2021,9,1104365,0.0,13514,Europe
Malta,2021,10,1160270,0.0,14238,Europe
Malta,2021,11,1151917,0.0,13902,Europe
Malta,2021,12,1325636,0.0,14609,Europe
Malta,2022,1,1940896,0.0,15784,Europe
Malta,2022,2,1959598,0.0,16369,Europe
Malta,2022,3,2296850,0.0,19185,Europe
Malta,2022,4,1358401,0.0,10506,Europe
Marshall Islands,2020,1,0,0.0,0,Oceania
Marshall Islands,2020,2,0,0.0,0,Oceania
Marshall Islands,2020,3,0,0.0,0,Oceania
Marshall Islands,2020,4,0,0.0,0,Oceania
Marshall Islands,2020,5,0,0.0,0,Oceania
Marshall Islands,2020,6,0,0.0,0,Oceania
Marshall Islands,2020,7,0,0.0,0,Oceania
Marshall Islands,2020,8,0,0.0,0,Oceania
Marshall Islands,2020,9,0,0.0,0,Oceania
Marshall Islands,2020,10,8,0.0,0,Oceania
Marshall Islands,2020,11,76,18.0,0,Oceania
Marshall Islands,2020,12,124,118.0,0,Oceania
Marshall Islands,2021,1,124,124.0,0,Oceania
Marshall Islands,2021,2,112,112.0,0,Oceania
Marshall Islands,2021,3,124,124.0,0,Oceania
Marshall Islands,2021,4,120,120.0,0,Oceania
Marshall Islands,2021,5,124,124.0,0,Oceania
Marshall Islands,2021,6,120,120.0,0,Oceania
Marshall Islands,2021,7,124,124.0,0,Oceania
Marshall Islands,2021,8,124,16.0,0,Oceania
Marshall Islands,2021,9,120,0.0,0,Oceania
Marshall Islands,2021,10,124,0.0,0,Oceania
Marshall Islands,2021,11,120,0.0,0,Oceania
Marshall Islands,2021,12,124,0.0,0,Oceania
Marshall Islands,2022,1,202,0.0,0,Oceania
Marshall Islands,2022,2,196,0.0,0,Oceania
Marshall Islands,2022,3,217,0.0,0,Oceania
Marshall Islands,2022,4,112,0.0,0,Oceania
Mauritania,2020,1,0,0.0,0,Africa
Mauritania,2020,2,0,0.0,0,Africa
Mauritania,2020,3,46,6.0,2,Africa
Mauritania,2020,4,204,108.0,30,Africa
Mauritania,2020,5,4057,292.0,182,Africa
Mauritania,2020,6,67050,17255.0,2572,Africa
Mauritania,2020,7,172865,96587.0,4560,Africa
Mauritania,2020,8,208217,182235.0,4882,Africa
Mauritania,2020,9,219109,205529.0,4821,Africa
Mauritania,2020,10,235602,226593.0,5044,Africa
Mauritania,2020,11,240629,226412.0,5017,Africa
Mauritania,2020,12,357674,272104.0,7814,Africa
Mauritania,2021,1,491063,438621.0,12270,Africa
Mauritania,2021,2,475129,454206.0,12060,Africa
Mauritania,2021,3,542837,521409.0,13784,Africa
Mauritania,2021,4,543196,522720.0,13560,Africa
Mauritania,2021,5,586230,560769.0,14193,Africa
Mauritania,2021,6,605498,576236.0,14299,Africa
Mauritania,2021,7,700939,642768.0,15853,Africa
Mauritania,2021,8,935507,90542.0,19939,Africa
Mauritania,2021,9,1052350,0.0,22654,Africa
Mauritania,2021,10,1136251,0.0,24403,Africa
